Project Name,Project Amount,Project Platform,Interest Rate,Project Status,Project Siren,Project Due Date,Project Type,Project Periodicity,Note Plateforme,funded
Refinancement de factures commerciales Folhomee lot 24,50900.0,lesentrepreteurs,7.0,Clos,825211428,30/03/2023,amortizing,monthly,B,
Sia Trading,25000.0,lendix,8.9,Clos,890609365,30/03/2023,amortizing,monthly,C-,
UNIT-e Tranche 2,2500000.0,enerfip,7.25,Clos,332346709,11/04/2023,amortizing,monthly,,
SAS AMBITION ENERGIES RENOUVELABLES,160000.0,pretup,9.25,Clos,412521619,24/03/2023,amortizing,monthly,B-,
Opération de marchand de biens rue Dormoy à Châteauneuf-les-Martigues,174000.0,lesentrepreteurs,10.0,Clos,948602941,17/04/2023,amortizing,monthly,B,
Keko #5,450000.0,lendix,7.8,Clos,507946770,27/03/2023,amortizing,monthly,B,
Yownid,320000.0,lendix,7.5,Clos,51443090,27/03/2023,amortizing,monthly,C,
Aksi Automatisering,320000.0,lendix,7.3,Clos,02089292,27/03/2023,amortizing,monthly,B,
Lotissement de 53 lots situés Le Conardel à Saint-Benoit tranche 3,200000.0,lesentrepreteurs,8.0,Clos,912933710,31/03/2023,amortizing,monthly,A,
Club Deal,550000.0,wesharebonds,11.0,Clos,,19/03/2023,amortizing,monthly,,
Pharmacie Cassar,200000.0,lendix,8.1,Clos,447705542,27/03/2023,amortizing,monthly,B,
Financement d'un hélicoptère destiné à la location,170000.0,lesentrepreteurs,7.0,Clos,948151196,17/04/2023,amortizing,monthly,A,
Edmmond & Co Shop Sl.,105000.0,lendix,10.9,Clos,B86950987,22/03/2023,amortizing,monthly,C,
M2S SYSTEM,200000.0,pretup,9.25,Clos,503519316,27/03/2023,amortizing,monthly,B-,
Spring Services Netherlands,525000.0,lendix,7.0,Clos,83173722,23/03/2023,amortizing,monthly,B,
RenovFip,500000.0,enerfip,6.5,Clos,820805125,31/03/2023,amortizing,monthly,,
Les Vergers De Fouillas,1000000.0,lendopolis,5.25,Clos,902105816,22/03/2023,amortizing,monthly,,
Aliansact France,20000.0,lendix,8.9,Clos,832019608,27/03/2023,amortizing,monthly,C-,
Double T Promotion,349910.0,pretup,10.0,Clos,850834847,21/03/2023,amortizing,monthly,B-,
Stage P,30000.0,lendix,7.9,Clos,909055170,24/03/2023,amortizing,monthly,C-,
GDS MEDICAL,200008.0,pretup,9.25,Clos,431633783,16/03/2023,amortizing,monthly,B-,
LOVE SAOL,18018.0,pretup,8.5,Clos,922416425,16/03/2023,amortizing,monthly,C+,
Paris 5e - Opération Gay Lussac,520000.0,wesharebonds,8.5,Clos,908569569,13/03/2023,amortizing,monthly,,
Plm,140000.0,lendix,9.0,Clos,532283207,22/03/2023,amortizing,monthly,C,
De Hypotheker Den Haag Valeriusstraat,103000.0,lendix,9.7,Clos,69937788,17/03/2023,amortizing,monthly,C,
Mars,1010000.0,enerfip,6.5,Clos,902633726,06/04/2023,amortizing,monthly,,
Atq Quimyser,75000.0,lendix,9.7,Clos,B96594114,19/03/2023,amortizing,monthly,B,
S.O.S Moteur #3,94000.0,lendix,8.8,Clos,528539133,17/03/2023,amortizing,monthly,B,
Transformation d'un bâti existant en bureaux à Dinan,435000.0,lesentrepreteurs,9.0,Clos,841937337,31/03/2023,amortizing,monthly,B,
SAS DEL'CORPORATION,85007.0,pretup,9.5,Clos,530917392,07/03/2023,amortizing,monthly,C+,
EURL Leclerc,200000.0,lendix,7.5,Clos,405113028,13/03/2023,amortizing,monthly,B,
Evergaz,1000000.0,lendopolis,6.5,Clos,504158395,03/04/2023,amortizing,monthly,,
Financement de l'ouverture de l'Hôtel Papangue étape 4,300000.0,lesentrepreteurs,7.5,Clos,900318601,31/03/2023,amortizing,monthly,C,
Soley Energie 3,600000.0,lendopolis,7.0,Clos,831797055,24/05/2023,amortizing,monthly,,
SAS ELECTRA,75019.0,pretup,9.0,Clos,304350002,02/03/2023,amortizing,monthly,C+,
Visuel'Ink #2,25000.0,lendix,8.9,Clos,881854483,08/03/2023,amortizing,monthly,C-,
Overeem Telecom,157000.0,lendix,8.2,Clos,52520358,06/03/2023,amortizing,monthly,B,
AVALON,55009.0,pretup,10.0,Clos,837858216,28/02/2023,amortizing,monthly,C+,
Noveo Solutions,100000.0,lendix,9.1,Clos,817410558,06/03/2023,amortizing,monthly,C,
Auto-Ecole Online,150000.0,lendix,9.1,Clos,808557797,06/03/2023,amortizing,monthly,C,
UNIT-e Tranche 1,2500000.0,enerfip,7.25,Clos,332346709,16/03/2023,amortizing,monthly,,
Ti'Doby,50000.0,lendix,8.5,Clos,851223792,06/03/2023,amortizing,monthly,B,
pharmacie Rossi,52017.0,pretup,9.0,Clos,424543320,23/02/2023,amortizing,monthly,B-,
SAS QUALITY PISCINE,85010.0,pretup,9.5,Clos,753656867,22/02/2023,amortizing,monthly,C+,
Nogent-sur-Marne - Opération rue Carnot,575000.0,wesharebonds,9.5,Clos,897909875,20/02/2023,amortizing,monthly,,
Raykeea,200000.0,lendix,8.4,Clos,793508375,01/03/2023,amortizing,monthly,B,
Automazioni Lb Di Guidi Tarcisio Rafaelho E C.,15000.0,lendix,9.5,Clos,02990790343,07/03/2023,amortizing,monthly,C-,
Gevo Autobedrijf,150000.0,lendix,9.7,Clos,73751561,27/02/2023,amortizing,monthly,C,
Trans-Missie,150000.0,lendix,9.1,Clos,83794492,27/02/2023,amortizing,monthly,B,
Evergaz,1000000.0,lendopolis,6.5,Clos,504158395,14/03/2023,amortizing,monthly,,
"Saint-Raphaël, Fréjus - Pool d'opérations",330000.0,wesharebonds,9.0,Clos,900657966,17/02/2023,amortizing,monthly,,
Opération de promotion située route de Gratens à Bérat,290000.0,lesentrepreteurs,10.0,Clos,902902154,17/03/2023,amortizing,monthly,D,
Sublimons Transactions,200000.0,lendix,8.4,Clos,828759365,27/02/2023,amortizing,monthly,B,
Omotesando,20000.0,lendix,8.9,Clos,883600744,27/02/2023,amortizing,monthly,C-,
Toot Sweet,117000.0,lendix,9.0,Clos,811346287,27/02/2023,amortizing,monthly,C,
M.F.P.,130000.0,lendix,8.8,Clos,451287106,27/02/2023,amortizing,monthly,B,
Twint Industrial Services,500000.0,lendix,7.7,Clos,63468603,23/02/2023,amortizing,monthly,B+,
Jupiter,1500000.0,enerfip,6.5,Clos,878450048,16/03/2023,amortizing,monthly,,
Lotissement de 53 lots situés Le Conardel à Saint-Benoit tranche 2,200000.0,lesentrepreteurs,8.0,Clos,912933710,28/02/2023,amortizing,monthly,A,
eikamo,22018.0,pretup,8.5,Clos,948575311,16/02/2023,amortizing,monthly,C-,
Ouverture d'un restaurant Basilic&Co à Chatenay-Malabry,42000.0,lesentrepreteurs,9.0,Clos,913748794,28/02/2023,amortizing,monthly,D,
Cedeko Raamdekoraties,250000.0,lendix,8.4,Clos,17068472,20/02/2023,amortizing,monthly,B,
Refinancement de factures commerciales Folhomee lot 23,50000.0,lesentrepreteurs,7.0,Clos,825211428,17/02/2023,amortizing,monthly,C,
CARMAX,50012.0,pretup,9.75,Clos,888153020,15/02/2023,amortizing,monthly,C-,
IMS Capital,240010.0,pretup,9.75,Clos,889315420,11/02/2023,amortizing,monthly,B-,
SARL JOUJOUPI,22019.0,pretup,9.25,Clos,499761526,11/02/2023,amortizing,monthly,B-,
Ag Advisory Asociados Y Analistas SL #2,40000.0,lendix,11.3,Clos,B98755283,18/02/2023,amortizing,monthly,C,
Atakama 3,1300000.0,enerfip,7.0,Clos,911409662,09/03/2023,amortizing,monthly,,
Advaita Capital,25000.0,lendix,8.5,Clos,12116670964,03/03/2023,amortizing,monthly,C-,
Tonewoods Sl. #2,105000.0,lendix,11.2,Clos,B98612492,17/02/2023,amortizing,monthly,C,
Mimara Residencial,157500.0,lendix,10.0,Clos,B43654037,17/02/2023,amortizing,monthly,B,
Evergaz,1000000.0,lendopolis,6.5,Clos,504158395,17/02/2023,amortizing,monthly,,
Adoss,260000.0,lendix,8.1,Clos,75302659,13/02/2023,amortizing,monthly,B,
CG Terre,55006.0,pretup,9.5,Clos,538530262,07/02/2023,amortizing,monthly,C-,
L'EPICERIE DU BEBERT,16014.0,pretup,8.5,Clos,948187133,04/02/2023,amortizing,monthly,C,
Gomera,1500000.0,enerfip,7.0,Clos,922168810,28/02/2023,amortizing,monthly,,
Opération de préfinancement d'une cession d’actifs du Groupe Eden tranche 2,1900000.0,lesentrepreteurs,8.5,Clos,408569721,28/02/2023,amortizing,monthly,C,
Horizon Photovoltaïque 40,1023000.0,lendopolis,5.75,Clos,919375337,29/03/2023,amortizing,monthly,,
Horizon Photovoltaique 40,476000.0,lendopolis,5.75,Clos,919375337,21/03/2023,amortizing,monthly,,
Horizon Photovoltaique 40,369000.0,lendopolis,5.75,Clos,919375337,01/03/2023,amortizing,monthly,,
LELONG ET FILS SAS,125000.0,pretup,9.25,Clos,305082513,03/02/2023,amortizing,monthly,C,
JLT Invest,750000.0,lendopolis,5.0,Clos,522618362,24/03/2023,amortizing,monthly,,
SAS LES DEMEURES DU PASTEL,184264.0,pretup,9.25,Clos,533125639,01/02/2023,amortizing,monthly,C,
EURL BLS Formation,111000.0,lendix,8.1,Clos,490333747,06/02/2023,amortizing,monthly,B,
New York Pizza Duivendrecht,40000.0,lendix,9.4,Clos,69015945,02/02/2023,amortizing,monthly,C,
Foncière Borely,90010.0,pretup,9.0,Clos,915273544,26/01/2023,amortizing,monthly,C,
IT La Défense,150000.0,lendix,9.4,Clos,849871785,02/02/2023,amortizing,monthly,C,
Smarteo,25000.0,lendix,8.9,Clos,842865461,02/02/2023,amortizing,monthly,C-,
W.T. International,500000.0,lendix,8.9,Clos,24271585,30/01/2023,amortizing,monthly,B+,
Evergaz,1000000.0,lendopolis,6.5,Clos,504158395,15/02/2023,amortizing,monthly,,
Mlle A Marrakech,30000.0,lendix,8.2,Clos,853174902,01/02/2023,amortizing,monthly,B,
SAS GROUPE ELCR,125017.0,pretup,9.0,Clos,835332057,26/01/2023,amortizing,monthly,C,
Houdan - Opération Route de Bû,1250000.0,wesharebonds,9.0,Clos,306246778,22/01/2023,amortizing,monthly,,
SARL Katlek,150000.0,lendix,8.2,Clos,828680132,30/01/2023,amortizing,monthly,B,
Bodega Valkenburg,378000.0,lendix,9.0,Clos,88367703,27/01/2023,amortizing,monthly,C,
Onderhoudsbedrijf M. Tacirli,150000.0,lendix,9.7,Clos,24424998,26/01/2023,amortizing,monthly,C,
Eléments Croissance 3,2000000.0,enerfip,6.0,Clos,908281058,16/02/2023,amortizing,monthly,,
SAS TECHNOPOUDRE,53008.0,pretup,8.5,Clos,419905153,20/01/2023,amortizing,monthly,C,
Aloha Construction,15000.0,lendix,10.5,Clos,880926282,27/01/2023,amortizing,monthly,C-,
Fast Forward Thinking,70000.0,lendix,9.7,Clos,B87272209,27/01/2023,amortizing,monthly,B,
Evergaz,1000000.0,lendopolis,6.5,Clos,504158395,02/02/2023,amortizing,monthly,,
PHARMACIE DU PARC,230008.0,pretup,8.5,Clos,879574648,31/01/2023,amortizing,monthly,C,
Horizon Photovoltaique 44,1050000.0,lendopolis,6.0,Clos,948041249,09/02/2023,amortizing,monthly,,
Opération de préfinancement d'une cession d’actifs du Groupe Eden tranche 1,500000.0,lesentrepreteurs,8.5,Clos,408569721,31/01/2023,amortizing,monthly,C,
Ouverture d'un nouveau restaurant Pizza Cosy à Bayonne,30000.0,lesentrepreteurs,8.5,Clos,884953357,31/01/2023,amortizing,monthly,D,
Opération de promotion située 58 route de l'Étang à Rives,315500.0,lesentrepreteurs,9.0,Clos,904632254,31/01/2023,amortizing,monthly,A,
JLT Invest,1250000.0,lendopolis,5.0,Clos,522618362,06/03/2023,amortizing,monthly,,
Refinancement de factures commerciales Folhomee lot 22,47000.0,lesentrepreteurs,7.0,Clos,825211428,13/01/2023,amortizing,monthly,C,
PETITJEAN,200000.0,pretup,8.5,Clos,310174784,17/01/2023,amortizing,monthly,C,
Safe&Connect,21016.0,pretup,8.5,Clos,893846717,11/01/2023,amortizing,monthly,C,
H2air Participatif - Tranche 2,3000000.0,enerfip,7.0,Clos,792872608,31/01/2023,amortizing,monthly,,
Refinancement de factures commerciales EC lot 4,260000.0,lesentrepreteurs,9.5,Clos,818402448,17/01/2023,amortizing,monthly,C,
Think Ahead Academy,155660.0,lendix,8.5,Clos,B87547238,19/01/2023,amortizing,monthly,B,
Opération de marchand de biens située rue Pasteur à Nîmes,775000.0,lesentrepreteurs,9.0,Clos,892768458,20/01/2023,amortizing,monthly,D,
SARL JMB RESTAURATION,21001.0,pretup,8.5,Clos,881523716,31/12/2022,amortizing,monthly,C,
APERISTRELLI,26002.0,pretup,8.5,Clos,750135675,30/12/2022,amortizing,monthly,C,
Club Deal,700000.0,wesharebonds,11.25,Clos,,29/12/2022,amortizing,monthly,,
MULTI PACK,53015.0,pretup,8.5,Clos,831312038,30/12/2022,amortizing,monthly,C,
Curve Works,103000.0,lendix,8.9,Clos,64738884,05/01/2023,amortizing,monthly,B,
Cargoflexx  #2,231000.0,lendix,7.7,Clos,57862583,05/01/2023,amortizing,monthly,C,
Noordman Instruments,250000.0,lendix,7.5,Clos,24357099,04/01/2023,amortizing,monthly,B,
KCN Holding,1417000.0,lendix,7.9,Clos,852397736,05/01/2023,amortizing,monthly,B,
Addixo,350000.0,lendix,7.2,Clos,825029853,04/01/2023,amortizing,monthly,A,
Ifinance Assurance,93000.0,lendix,7.8,Clos,817550742,02/01/2023,amortizing,monthly,B,
Ecophora,25000.0,lendix,8.9,Clos,848563946,02/01/2023,amortizing,monthly,C-,
SAS CO PAINS,150000.0,pretup,8.5,Clos,889260964,02/01/2023,amortizing,monthly,C,
Kers It,215000.0,lendix,8.0,Clos,74658115,27/12/2022,amortizing,monthly,C,
Bordeaux - Opération rue Pénicaud,1180000.0,wesharebonds,9.0,Clos,917441081,21/12/2022,amortizing,monthly,,
Jmg Harry,20000.0,lendix,8.9,Clos,838054690,02/01/2023,amortizing,monthly,C-,
Prime Auto,25000.0,lendix,8.9,Clos,899472336,29/12/2022,amortizing,monthly,C-,
Sebastopole,200000.0,lendix,7.8,Clos,753826452,28/12/2022,amortizing,monthly,B,
Ouverture d'une franchise Eat Salad à La Roche-sur-Yon,40000.0,lesentrepreteurs,8.5,Clos,915168967,17/01/2023,amortizing,monthly,D,
Camping Hengeland,1660000.0,lendix,5.9,Clos,67294103,26/12/2022,amortizing,monthly,B,
Ouverture d'un Carrefour Occasion à Montigny-lès-Cormeilles,120000.0,lesentrepreteurs,7.5,Clos,921322384,17/01/2023,amortizing,monthly,D,
Torus Cooling,262000.0,lendix,6.5,Clos,72870540,26/12/2022,amortizing,monthly,C,
Serverhome  #2,36000.0,lendix,9.8,Clos,77669177,26/12/2022,amortizing,monthly,C,
Varipar Distribution,671000.0,lendix,6.3,Clos,61804126,26/12/2022,amortizing,monthly,A,
AFI4,360000.0,pretup,9.0,Clos,919539601,18/01/2023,amortizing,monthly,C,
JLT Invest,1450000.0,lendopolis,5.0,Clos,522618362,09/01/2023,amortizing,monthly,,
Lavanderia Industrial Valencia Sociedad Limitada.,103780.0,lendix,9.9,Clos,B98608995,23/12/2022,amortizing,monthly,C,
Opération de marchand de biens située chemin des Quatre Saisons à La Baule-Escoublac,96000.0,lesentrepreteurs,9.0,Clos,841213911,23/12/2022,amortizing,monthly,D,
Lano Klussenbedrijf,156000.0,lendix,9.4,Clos,73290734,21/12/2022,amortizing,monthly,C,
Kelcap,15000.0,lendix,9.9,Clos,905104584,23/12/2022,amortizing,monthly,C-,
Kiesproduct,500000.0,lendix,9.0,Clos,59260831,20/12/2022,amortizing,monthly,B,
Financement opération marchand de biens située rue du 8 mai 1945 à Villeurbanne,230000.0,lesentrepreteurs,9.0,Clos,805273083,23/12/2022,amortizing,monthly,D,
Solarion 12,3000000.0,enerfip,7.0,Clos,798134359,31/01/2023,amortizing,monthly,,
Phlipart Fabrice,15016.0,pretup,8.5,Clos,508303187,14/12/2022,amortizing,monthly,C,
Viviane,60000.0,lendix,9.6,Clos,838765212,21/12/2022,amortizing,monthly,C,
Bcube Agency,200000.0,lendix,8.5,Clos,838762862,21/12/2022,amortizing,monthly,B,
La Cantalienne,200000.0,lendix,8.2,Clos,662004118,21/12/2022,amortizing,monthly,B,
Financement du stock S2RI lot 9,50000.0,lesentrepreteurs,8.0,Clos,902932359,16/12/2022,amortizing,monthly,B,
Refinancement de factures commerciales Folhomee lot 21,56200.0,lesentrepreteurs,7.0,Clos,825211428,16/12/2022,amortizing,monthly,C,
Agrisol 2,4000000.0,enerfip,6.5,Clos,911452571,05/01/2023,amortizing,monthly,,
MAG MOTO,150000.0,pretup,8.5,Clos,494893019,29/12/2022,amortizing,monthly,C,
Opération marchand de biens située rue des Lilas à Noé,274000.0,lesentrepreteurs,9.5,Clos,902902154,23/12/2022,amortizing,monthly,D,
Parla Deporte,103780.0,lendix,9.7,Clos,B81768764,12/12/2022,amortizing,monthly,C,
Wathe,15000.0,lendix,9.9,Clos,899617971,16/12/2022,amortizing,monthly,C-,
GRAPH'EAU,160000.0,pretup,8.5,Clos,528750128,08/12/2022,amortizing,monthly,C,
Coralium,15000.0,lendix,6.5,Clos,899858963,15/12/2022,amortizing,monthly,C-,
My Drivers,25000.0,lendix,8.2,Clos,904843992,15/12/2022,amortizing,monthly,C-,
Espira,165000.0,enerfip,6.0,Clos,910679778,10/04/2023,amortizing,monthly,,
Saze,21500.0,enerfip,6.0,Clos,910679778,10/04/2023,amortizing,monthly,,
Horizon Photovoltaïque 43,660000.0,lendopolis,5.5,Clos,921568648,08/01/2023,amortizing,monthly,,
Société Provençale En Ressources Naturelles,150000.0,lendix,9.4,Clos,444061857,15/12/2022,amortizing,monthly,C,
Opération de promotion chemin de la Bastidasse à La Roquette-sur-Siagne,177000.0,lesentrepreteurs,9.0,Clos,900091018,23/12/2022,amortizing,monthly,B,
I-Experts,100000.0,lendix,6.7,Clos,67692567,12/12/2022,amortizing,monthly,B,
Toulouse - Opération rue de la Pomme,350000.0,wesharebonds,8.5,Clos,895114791,02/12/2022,amortizing,monthly,,
J-Trucks,200000.0,lendix,7.8,Clos,502339674,12/12/2022,amortizing,monthly,B,
Financement du stock S2RI lot 8,50000.0,lesentrepreteurs,8.0,Clos,902932359,16/12/2022,amortizing,monthly,C,
MJB,200000.0,lendix,8.4,Clos,823676788,12/12/2022,amortizing,monthly,B,
Enel Esprit d'équipe et d'entreprise,160000.0,pretup,8.5,Clos,414835892,14/12/2022,amortizing,monthly,C,
Horizon Photovoltaique 42,239000.0,lendopolis,5.5,Clos,921568382,04/01/2023,amortizing,monthly,,
Ebenisterie Concept,15000.0,lendix,9.9,Clos,904791035,12/12/2022,amortizing,monthly,C-,
Horizon Photovoltaique 28,63000.0,lendopolis,6.0,Clos,904877396,04/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,32000.0,lendopolis,6.0,Clos,904877396,22/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,35000.0,lendopolis,6.0,Clos,904877396,09/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,63000.0,lendopolis,6.0,Clos,904877396,06/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,72000.0,lendopolis,6.0,Clos,904877396,09/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,33000.0,lendopolis,6.0,Clos,904877396,22/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,34000.0,lendopolis,6.0,Clos,904877396,14/12/2022,amortizing,monthly,,
Horizon Photovoltaique 28,595000.0,lendopolis,6.0,Clos,904877396,15/01/2023,amortizing,monthly,,
Horizon Photovoltaique 28,321000.0,lendopolis,6.0,Clos,904877396,12/01/2023,amortizing,monthly,,
Horizon Photovoltaique 28,63000.0,lendopolis,6.0,Clos,904877396,04/01/2023,amortizing,monthly,,
WelcomeKit,25000.0,lendix,8.2,Clos,889408019,12/12/2022,amortizing,monthly,C-,
Lo Forte,200000.0,lendix,7.0,Clos,528226079,12/12/2022,amortizing,monthly,B,
Lift,25000.0,lendix,8.2,Clos,892829839,12/12/2022,amortizing,monthly,C-,
SELARL BIHANBEG,65003.0,pretup,8.5,Clos,882974793,01/12/2022,amortizing,monthly,C,
Intersec,200000.0,lendix,6.3,Clos,479898561,07/12/2022,amortizing,monthly,B,
PV Prod 2,2000000.0,lendopolis,4.75,Clos,881291959,12/12/2022,amortizing,monthly,,
NERO INVEST,125001.0,pretup,9.0,Clos,881855035,29/11/2022,amortizing,monthly,C,
Club Deal,350000.0,wesharebonds,8.5,Clos,,26/11/2022,amortizing,monthly,,
Bois Et Blanc,25000.0,lendix,8.2,Clos,810268037,05/12/2022,amortizing,monthly,C-,
Hervé #2,188000.0,lendix,7.2,Clos,849337506,05/12/2022,amortizing,monthly,B,
Sauerbrei Logistics France #2,160000.0,lendix,6.4,Clos,350444956,05/12/2022,amortizing,monthly,B,
Opération de marchand de biens située chemin Noirolle à Cély-en-Bière,112000.0,lesentrepreteurs,9.0,Clos,918415308,20/12/2022,amortizing,monthly,A,
Vrit Consult,15000.0,lendix,9.9,Clos,842637902,05/12/2022,amortizing,monthly,C-,
Brasco Sl,116000.0,lendix,8.0,Clos,B08421422,08/12/2022,amortizing,monthly,B,
H2air Participatif,2000000.0,enerfip,7.0,Clos,792872608,29/12/2022,amortizing,annual,,
Horizon Photovoltaïque 41,570000.0,lendopolis,6.0,Clos,919979013,23/01/2023,amortizing,monthly,,
Urba 48,30000.0,lendopolis,5.0,Clos,530401017,02/01/2023,amortizing,monthly,,
Urba 122,30000.0,lendopolis,5.0,Clos,819369091,20/01/2023,amortizing,monthly,,
U And I Optic Instrument,250000.0,lendix,7.5,Clos,75098865,30/11/2022,amortizing,monthly,C,
Mtv Makelaardij,50000.0,lendix,6.7,Clos,27286515,30/11/2022,amortizing,monthly,B,
SAS MILWEN,22017.0,pretup,8.5,Clos,839446531,24/11/2022,amortizing,monthly,C,
Masha,613000.0,lendix,6.4,Clos,53770617,29/11/2022,amortizing,monthly,B,
Dp Wageningen  #2,60000.0,lendix,6.7,Clos,86294776,29/11/2022,amortizing,monthly,B,
Archipel,2700000.0,enerfip,7.0,Clos,902292945,31/12/2022,amortizing,monthly,,
Financement opération immobilière route de Courbessac à Nîmes,500000.0,lesentrepreteurs,9.0,Clos,914997952,23/12/2022,amortizing,monthly,D,
Digital Logistic Services,15000.0,lendix,9.9,Clos,899346886,30/11/2022,amortizing,monthly,C-,
Présilly - La ferme au gibus,860000.0,wesharebonds,11.0,Clos,807836796,18/11/2022,amortizing,monthly,,
Khaven,25000.0,lendix,8.2,Clos,891739120,28/11/2022,amortizing,monthly,C-,
Sellinnate,25000.0,lendix,8.75,Clos,07104820480,02/12/2022,amortizing,monthly,C-,
Mindset Finance,15000.0,lendix,9.9,Clos,878379874,28/11/2022,amortizing,monthly,C-,
MILLING EXPERTS FRANCE,100010.0,pretup,8.5,Clos,838002673,19/11/2022,amortizing,monthly,C,
Secondhandphone,30000.0,lendix,6.5,Clos,852756048,28/11/2022,amortizing,monthly,C-,
Équinoxe,2100000.0,enerfip,6.5,Clos,920044450,15/12/2022,amortizing,monthly,,
Boch 22,400014.0,pretup,9.0,Clos,532295045,27/11/2022,amortizing,monthly,B,
SAS IMMOCAP,106018.0,pretup,9.0,Clos,844054197,18/11/2022,amortizing,monthly,C,
Synergie Solaire,12272.0,lendopolis,0.0,Clos,528682198,27/12/2022,amortizing,monthly,,
Someja,20000.0,lendix,6.5,Clos,904961737,25/11/2022,amortizing,monthly,C-,
France Maintenance Sablage,20000.0,lendix,8.2,Clos,818337107,25/11/2022,amortizing,monthly,C-,
Team Habitat,15000.0,lendix,9.9,Clos,890473127,24/11/2022,amortizing,monthly,C-,
LPB Form,140000.0,lendix,5.7,Clos,810843714,24/11/2022,amortizing,monthly,B,
Eléments Croissance 2,2000000.0,enerfip,6.0,Clos,908271950,15/12/2022,amortizing,annual,,
Coq Mondragon,230000.0,enerfip,6.0,Clos,913573804,20/12/2022,amortizing,monthly,,
construire en languedoc,100010.0,pretup,8.5,Clos,527673479,16/11/2022,amortizing,monthly,C,
Deven Private Security,15000.0,lendix,9.9,Clos,847836525,23/11/2022,amortizing,monthly,C-,
Le Saumon de Piriac,40019.0,pretup,8.5,Clos,411679517,15/11/2022,amortizing,monthly,C,
Club Deal,1900000.0,wesharebonds,9.5,Clos,,11/11/2022,amortizing,monthly,,
Gabriel Merino Sl,103780.0,lendix,9.7,Clos,B80489248,15/11/2022,amortizing,monthly,C,
Vixx Hoveniers & Groenprojecten,265000.0,lendix,5.4,Clos,86389211,14/11/2022,amortizing,monthly,B,
Aedes Participatif 1,1000000.0,enerfip,7.0,Clos,914355565,21/12/2022,amortizing,monthly,,
Supermarkt Nieuw West,125000.0,lendix,8.2,Clos,59695188,14/11/2022,amortizing,monthly,C,
Autos Tropic Canarias Sl,155660.0,lendix,7.7,Clos,B38306189,18/11/2022,amortizing,monthly,B,
Casa Pous,155560.0,lendix,7.9,Clos,A17115064,15/11/2022,amortizing,monthly,B,
Breinbrekers,190000.0,lendix,6.2,Clos,32074323,10/11/2022,amortizing,monthly,B,
Alcaline,360000.0,enerfip,6.5,Clos,919110692,20/12/2022,amortizing,annual,,
Atakama 2,2000000.0,enerfip,6.0,Clos,911409662,15/12/2022,amortizing,monthly,,
Canopée,140000.0,enerfip,6.5,Clos,919163071,20/12/2022,amortizing,monthly,,
Restworld,25000.0,lendix,8.75,Clos,12270120012,21/11/2022,amortizing,monthly,C-,
Rapinformes On Line Sl,62500.0,lendix,9.1,Clos,B83566398,08/11/2022,amortizing,monthly,C,
Xy Marketing Solutions,155000.0,lendix,7.6,Clos,75051184,09/11/2022,amortizing,monthly,C,
FC2 Développement,120000.0,lendix,6.7,Clos,819902230,11/11/2022,amortizing,monthly,C,
Financement du stock S2RI lot 7,50000.0,lesentrepreteurs,8.0,Clos,902932359,16/11/2022,amortizing,monthly,C,
Jakaranda,20000.0,lendix,8.2,Clos,800070773,07/11/2022,amortizing,monthly,C-,
Cycling Ceramic,79600.0,lendix,7.7,Clos,794079608,31/10/2022,amortizing,monthly,C,
Atlantic Toboggan #5,120000.0,lendix,6.6,Clos,344078597,31/10/2022,amortizing,monthly,B,
Boem Group #2,136000.0,lendix,6.1,Clos,824074439,31/10/2022,amortizing,monthly,B,
Méthalouge,250000.0,enerfip,6.0,Clos,907984256,07/11/2022,amortizing,monthly,,
Ammonitia,200017.0,pretup,8.5,Clos,529694804,28/10/2022,amortizing,monthly,C,
Cherpper,60000.0,lendix,5.3,Clos,441325248,31/10/2022,amortizing,monthly,B,
Minine,64000.0,lendix,6.3,Clos,445195597,31/10/2022,amortizing,monthly,B,
Macmatériel,200000.0,lendix,5.7,Clos,789874690,31/10/2022,amortizing,monthly,B,
Fire Business,210000.0,lendix,6.5,Clos,B67795088,06/11/2022,amortizing,monthly,B,
Substrate Artificial Inteligence Sociedad Anonima.,207540.0,lendix,6.6,Clos,A98306228,02/11/2022,amortizing,monthly,B,
MONO PIZZA,30017.0,pretup,8.5,Clos,882251937,27/10/2022,amortizing,monthly,C,
Twycis Sf,146000.0,lendix,8.2,Clos,60680539,31/10/2022,amortizing,monthly,C,
Altonsmith,15000.0,lendix,9.9,Clos,883140022,03/11/2022,amortizing,monthly,C-,
Eléments Croissance,2000000.0,enerfip,6.0,Clos,908271950,24/11/2022,amortizing,monthly,,
L&P,22008.0,pretup,8.5,Clos,848535944,26/10/2022,amortizing,monthly,C,
Test & Kalibratie Service,35000.0,lendix,6.95,Clos,37075306,31/10/2022,amortizing,monthly,B,
Financement du stock S2RI lot 6,50000.0,lesentrepreteurs,8.0,Clos,902932359,07/11/2022,amortizing,monthly,C,
Atelier Felletin,15000.0,lendix,8.2,Clos,844391581,02/11/2022,amortizing,monthly,C-,
